Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,employeecount,employeenumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NUMCOMPANIESWORKED,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TOTALWORKINGYEARS,TrainingTimesLastYear,WORKLIFEBALANCE,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YEARSWITHCURRMANAGER,SameAsMonthlyIncome,DateBirth,Salary,RoleDepartament,NUMBERCHILDREN,RemoteWork
29,No,,nan$, Sales ,-44,2,Medical,1,"690,0",2,1,62,3,2, SaLeS EXEcUTiVe ,3,,,3487,1,Y,No,14,"3,0",1,,1,,5,"2,0",6,,1,2,,1994,1000000000$, SaLeS EXEcUTiVe  -  Sales ,,0
20,Yes,,"1362,0$",,10,1,Medical,1,"701,0",4,0,32,3,1, rEseaRch sCIenTiST ,3,Single,"1009,0",26999,1,,,11,"3,0",4,,0,,5,"3,0",1,,1,1,"1009,0",2003,1000000000$,,,1
37,No,,"1225,0$",,10,2,Life Sciences,1,"715,0",4,0,80,4,1, rESeArCh sciENTiSt ,4,Single,,15232,3,Y,No,17,"3,0",1,,0,,2,,1,,0,0,,1986,1000000000$,,,Yes
38,No,,"168,0$",,1,3,,1,"743,0",3,1,81,3,3, mAnuFacTUrinG dIrECtOR ,3,Single,"7861,0",15397,4,,Yes,14,,4,,0,"10,0",4,,1,,0,0,"7861,0",1985,1000000000$,,,1
38,No,travel_rarely,"268,0$",,2,5,Medical,1,"773,0",4,0,92,3,1, ResEarCh ScIenTisT ,3,Married,,20471,6,,Yes,13,"3,0",2,"80,0",1,,0,"1,0",1,,0,1,,1985,1000000000$,,,Yes
34,No,travel_rarely,"167,0$",,8,5,Life Sciences,1,"775,0",2,1,32,3,2, manUfACtuRIng DiRECtOR ,1,,"5121,0",4187,3,,No,14,"3,0",3,,1,,3,,0,,0,0,"5121,0",1989,1000000000$,,,1
twenty-four,No,,"1092,0$",,9,3,Life Sciences,1,"812,0",3,0,60,2,1, labORAToRy TeCHNicIAN ,2,Divorced,"2694,0",26551,1,Y,No,11,"3,0",3,,3,,4,"3,0",1,,0,0,"2694,0",1999,1000000000$,,,False
29,Yes,travel_rarely,"805,0$",,1,2,Life Sciences,1,"816,0",2,1,36,2,1, LabOrATORy TEchniciAn ,1,Married,,6689,1,,,11,"3,0",4,,1,"1,0",1,"3,0",1,,0,0,,1994,1000000000$,,,1
40,No,travel_frequently,"720,0$",,16,4,Medical,1,"832,0",1,0,51,2,2, lABoratORy tEChnIciaN ,3,,"5094,0",11983,6,Y,No,14,"3,0",4,,0,"10,0",6,"3,0",1,,0,0,"5094,0",1983,1000000000$,,,1
30,No,travel_rarely,nan$, Research & Development ,2,3,,1,"833,0",3,1,52,2,2, MaNufacTuRINg DirEcTor ,4,Single,,20234,5,Y,,24,"4,0",2,,0,"12,0",4,"2,0",0,,0,0,,1993,1000000000$, MaNufacTuRINg DirEcTor  -  Research & Development ,,1
45,No,,"252,0$",,2,3,,1,"834,0",2,1,95,2,1, rEseaRCH scIeNTIsT ,3,,"2274,0",6153,1,,No,14,"3,0",4,,0,"1,0",3,"3,0",1,,0,0,"2274,0",1978,1000000000$,,,True
53,No,travel_rarely,"868,0$",,8,3,Marketing,1,"897,0",1,0,73,3,4, SALes eXECuTive ,4,Married,,22789,5,,,14,"3,0",3,"80,0",1,"28,0",3,"3,0",2,,2,2,,1970,1000000000$,,,Yes
32,Yes,travel_rarely,"374,0$",,25,4,,1,"911,0",1,0,87,3,1, lAbORAtoRy TEChNiCIAN ,4,,,18016,1,Y,,24,"4,0",3,,0,"1,0",2,"1,0",1,,0,1,,1991,1000000000$,,,1
58,Yes,travel_frequently,"781,0$",,2,1,,1,"918,0",4,0,57,2,1, lABorAToRy teCHNIcIaN ,4,divorced,"2380,0",13384,9,Y,,14,"3,0",4,,1,"3,0",3,"2,0",1,,0,0,"2380,0",1965,1000000000$,,,True
21,Yes,travel_rarely,"1427,0$", Research & Development ,18,1,Other,1,"923,0",4,1,65,3,1, resEaRcH scIENTiSt ,4,Single,,8870,1,,No,19,,1,,0,,3,"2,0",1,,0,0,,2002,1000000000$, resEaRcH scIENTiSt  -  Research & Development ,,False
58,No,,"1272,0$",,5,3,,1,"940,0",3,1,37,2,3, HeALThcAre RePresENTATive ,2,Divorced,"10552,0",9255,2,Y,,13,,4,,1,"24,0",3,"3,0",6,,0,4,"10552,0",1965,1000000000$,,,False
48,No,,nan$,,20,4,Medical,1,"945,0",4,0,51,3,1, rEsEARCh ScieNTist ,3,Married,"2259,0",5543,4,,,17,"3,0",1,"80,0",2,"13,0",2,"2,0",0,,0,0,"2259,0",1975,1000000000$,,,0
32,No,non-travel,"1184,0$",,1,3,Life Sciences,1,"951,0",3,1,70,2,1, LaBORatoRy teCHnIciAn ,2,Married,,3974,6,,No,20,,3,,0,"5,0",3,"3,0",3,,0,2,,1991,1000000000$,,,True
25,Yes,,"867,0$",,19,2,Marketing,1,"952,0",3,0,36,2,1, sAleS rEPrEsENTaTiVE ,2,Married,"2413,0",18798,1,Y,Yes,18,,3,"80,0",3,,2,"3,0",1,,0,0,"2413,0",1998,1000000000$,,,False
40,No,,"658,0$", Sales ,10,4,Marketing,1,"954,0",1,0,67,2,3, SALes eXECuTIvE ,2,Divorced,,20652,2,,No,12,"3,0",2,"80,0",1,"11,0",2,"2,0",1,,0,0,,1983,1000000000$, SALes eXECuTIvE  -  Sales ,,1
19,Yes,,"419,0$",,21,3,Other,1,"959,0",4,0,37,2,1, SAles rePREseNTatIVE ,2,Single,"2121,0",9947,1,Y,Yes,13,"3,0",2,"80,0",0,"1,0",3,"4,0",1,,0,0,"2121,0",2004,1000000000$,,,False
40,Yes,non-travel,"1479,0$",,24,3,,1,"986,0",2,1,100,4,4, SALES EXecutivE ,2,Single,"13194,0",17071,4,,,16,"3,0",4,,0,"22,0",2,"2,0",1,,0,0,"13194,0",1983,1000000000$,,,1
29,Yes,travel_rarely,"906,0$",,10,3,,1,"994,0",4,1,92,2,1, rESEarCh scIenTisT ,1,Single,,11479,6,,Yes,20,"4,0",3,,0,"3,0",5,"3,0",0,,0,0,,1994,1000000000$,,,1
47,No,travel_rarely,"955,0$",,-18,2,Life Sciences,1,"1003,0",4,1,83,3,2, SAles execUTive ,4,Single,"4163,0",8571,1,Y,Yes,17,"3,0",3,,0,"9,0",0,"3,0",9,,0,7,"4163,0",1976,1000000000$,,,0
18,No,,"287,0$",,5,2,,1,"1012,0",2,0,73,3,1, reSEaRCH scIENTiST ,4,,,13493,1,,No,15,"3,0",4,,0,,2,"3,0",0,,0,0,,2005,1000000000$,,,True
42,No,,"265,0$",,5,2,,1,"1029,0",4,0,90,3,5, ManagEr ,3,,"18303,0",7770,6,,No,13,"3,0",2,,0,"21,0",3,"4,0",1,,0,0,"18303,0",1981,1000000000$,,,Yes
37,Yes,travel_rarely,"1141,0$",,11,2,Medical,1,"1033,0",1,1,61,1,2, HEaLtHcArE rEPrEseNtAtIVE ,2,,"4777,0",14382,5,,No,15,"3,0",1,,0,"15,0",2,"1,0",1,,0,0,"4777,0",1986,1000000000$,,,1
36,Yes,,"660,0$",,15,3,,1,"1052,0",1,0,81,3,2, labORatorY TEchNiCian ,3,Divorced,,7858,7,,,14,"3,0",2,,1,"9,0",3,"2,0",1,,0,0,,1987,1000000000$,,,True
28,No,travel_rarely,"1144,0$", Sales ,10,1,Medical,1,"1056,0",4,0,74,3,1, saLEs RePREsentAtiVE ,2,Married,"1052,0",23384,1,Y,No,22,"4,0",2,,0,,5,"3,0",1,,0,0,"1052,0",1995,1000000000$, saLEs RePREsentAtiVE  -  Sales ,,1
21,Yes,travel_rarely,"1334,0$", Research & Development ,10,3,,1,"1079,0",3,1,36,2,1, laBOrATORY TechNiCiAn ,1,Single,,17258,1,,No,13,,1,,0,"1,0",6,"2,0",1,,1,0,,2002,1000000000$, laBOrATORY TechNiCiAn  -  Research & Development ,,Yes
51,Yes,travel_rarely,"1323,0$",,4,4,,1,"1081,0",1,0,34,3,1, resEaRcH scieNtIST ,3,Married,"2461,0",10332,9,,,12,,3,,3,"18,0",2,"4,0",10,,2,7,"2461,0",1972,1000000000$,,,0
37,No,,"309,0$", Sales ,10,4,,1,"1105,0",4,1,88,2,2, sALes exECutIVe ,4,Divorced,,24223,2,,Yes,14,,3,,3,"8,0",5,"3,0",1,,0,0,,1986,1000000000$, sALes exECutIVe  -  Sales ,,0
28,Yes,,"1009,0$", Research & Development ,1,3,Medical,1,"1111,0",1,0,45,2,1, LabOraToRy technICiAN ,2,Divorced,"2596,0",7160,1,,No,15,,1,"80,0",2,,2,"3,0",1,,0,0,"2596,0",1995,1000000000$, LabOraToRy technICiAN  -  Research & Development ,,0
50,Yes,,nan$,,1,4,,1,"1113,0",4,0,81,3,2, sales EXecUTIvE ,3,Single,"4728,0",17251,3,Y,Yes,14,"3,0",4,"80,0",0,"5,0",4,"3,0",0,,0,0,"4728,0",1973,1000000000$,,,True
34,No,,"697,0$",,3,4,,1,"1115,0",3,0,40,2,1, ResEaRCh sCiEnTIsT ,4,,,22478,3,Y,No,17,"3,0",4,,3,"6,0",2,"3,0",0,,0,0,,1989,1000000000$,,,1
38,No,travel_rarely,"130,0$",,2,2,Marketing,1,"1125,0",4,0,32,3,3, SAlEs eXEcUTIVe ,2,Single,"7351,0",20619,7,Y,No,16,"3,0",3,,0,,2,"3,0",1,,0,0,"7351,0",1985,1000000000$,,,Yes
18,Yes,,"247,0$",,8,1,,1,"1156,0",3,0,80,3,1, laborATOry TechNiCiAN ,3,Single,,13556,1,,No,12,"3,0",4,,0,,0,"3,0",0,,0,0,,2005,1000000000$,,,Yes
41,No,,"167,0$",,12,4,,1,"1158,0",2,0,46,3,1, lABOraToRy TEChNIciaN ,4,,"4766,0",9051,3,,Yes,11,"3,0",1,"80,0",1,"6,0",4,,1,,0,0,"4766,0",1982,1000000000$,,,0
35,No,travel_rarely,"982,0$", Research & Development ,1,4,Medical,1,"1172,0",4,0,58,2,1, lAborAtORY TeCHNIciAN ,3,,"2258,0",16340,6,Y,No,12,"3,0",2,,1,,2,"3,0",8,,1,7,"2258,0",1988,1000000000$, lAborAtORY TeCHNIciAN  -  Research & Development ,,1
32,No,,"862,0$", Sales ,2,1,,1,"1190,0",3,1,76,3,1, SAlES rePrESentaTIVe ,1,,"2827,0",14947,1,,,12,"3,0",3,"80,0",3,"1,0",3,"3,0",1,,0,0,"2827,0",1991,1000000000$, SAlES rePrESentaTIVe  -  Sales ,,True
41,Yes,non-travel,"906,0$",,5,2,Life Sciences,1,"1210,0",1,0,95,2,1, rEsEarCh scIEntISt ,1,,"2107,0",20293,6,,No,17,"3,0",1,,1,"5,0",2,"1,0",1,,0,0,"2107,0",1982,1000000000$,,,1
42,No,travel_frequently,"458,0$",,26,5,Medical,1,"1242,0",1,1,60,3,3, ReSeARCH dIREctOR ,1,Married,"13191,0",23281,3,,Yes,17,"3,0",3,"80,0",0,,6,"3,0",1,,0,0,"13191,0",1981,1000000000$,,,False
49,No,,"1098,0$", Research & Development ,4,2,Medical,1,"1256,0",1,0,85,2,5, mANager ,3,Married,,12124,2,,,13,,3,"80,0",1,"23,0",2,"4,0",1,,0,0,,1974,1000000000$, mANager  -  Research & Development ,,True
48,No,travel_rarely,"969,0$",,2,2,Technical Degree,1,"1258,0",4,0,76,4,1, labOrATORY tEcHNiCIaN ,2,Single,,16620,5,Y,,11,"3,0",3,,0,"7,0",4,"2,0",1,,0,0,,1975,1000000000$,,,True
29,No,travel_rarely,"1329,0$", Research & Development ,7,3,,1,"1260,0",3,0,82,3,2, HEAlThcARe rEPREseNtATIVe ,4,,,4204,1,,,11,"3,0",2,"80,0",2,"6,0",2,"3,0",6,,1,0,,1994,1000000000$, HEAlThcARe rEPREseNtATIVe  -  Research & Development ,,Yes
48,No,,"715,0$", Research & Development ,1,3,Life Sciences,1,"1263,0",4,0,76,2,5, REsEArCH dIrECTOr ,4,Single,"18265,0",8733,6,,No,12,"3,0",3,,0,,3,"4,0",1,,0,0,"18265,0",1975,1000000000$, REsEArCH dIrECTOr  -  Research & Development ,,True
19,No,,"265,0$",,25,3,Life Sciences,1,"1269,0",2,1,57,4,1, reSEArCH sCieNTiST ,4,Single,,21221,1,Y,,12,"3,0",4,,0,"1,0",2,"3,0",1,,0,1,,2004,1000000000$,,,Yes
23,No,,"373,0$",,1,2,,1,"1270,0",4,0,47,3,1, rEseARCH sCIeNTisT ,3,,,16901,1,Y,No,22,"4,0",4,,1,"1,0",2,"3,0",1,"0,0",0,1,,2000,1000000000$,,,False
25,Yes,travel_frequently,"599,0$",,-32,1,,1,"1273,0",3,0,73,1,1, saLEs rEpRESEnTAtiVe ,4,Single,"1118,0",8040,1,Y,Yes,14,,4,,0,"1,0",4,"3,0",1,,1,0,"1118,0",1998,1000000000$,,,1
27,No,,"1291,0$",,11,3,Medical,1,"1364,0",3,1,98,4,1, salEs repResEntatiVe ,4,Married,,6527,8,,,14,,2,,1,"5,0",4,"3,0",1,,0,0,,1996,1000000000$,,,1
18,No,non-travel,"1124,0$",,1,3,,1,"1368,0",4,1,97,3,1, LaBoRAtORy TEcHnICiAN ,4,Single,"1611,0",19305,1,Y,,15,"3,0",3,,0,"0,0",5,"4,0",0,,0,0,"1611,0",2005,1000000000$,,,0
31,Yes,travel_frequently,"703,0$",,2,3,,1,"1379,0",3,1,90,2,1, SaLeS RepRESenTatIve ,4,Single,,11882,7,,No,14,"3,0",3,,0,"3,0",3,"4,0",1,,0,0,,1992,1000000000$,,,Yes
31,Yes,travel_frequently,nan$,,1,4,Life Sciences,1,"1427,0",2,1,50,1,1, sALeS RePReSENtAtiVe ,3,Single,,16154,1,,,12,,2,,0,,3,"3,0",1,,0,0,,1992,1000000000$,,,0
31,Yes,travel_rarely,"202,0$",,8,3,Life Sciences,1,"1433,0",1,1,34,2,1, RESEaRcH sCientiSt ,2,,,22262,1,Y,,12,"3,0",3,,0,,3,"4,0",1,,0,0,,1992,1000000000$,,,False
27,No,travel_rarely,"1377,0$",,11,1,Life Sciences,1,"1434,0",2,0,91,3,1, laBOrAtOry TEChnICiAn ,1,Married,,7679,0,,,14,"3,0",2,"80,0",0,"6,0",3,"4,0",5,,1,4,,1996,1000000000$,,,0
39,Yes,,"592,0$",,2,3,,1,"1458,0",1,1,54,2,1, laBORatory tecHnIcian ,1,Single,,17181,2,,Yes,23,"4,0",2,,0,"11,0",2,"4,0",1,,0,0,,1984,1000000000$,,,1
44,No,travel_frequently,"383,0$",,1,5,Marketing,1,"1481,0",1,1,79,3,2, sAlES ExecUTiVE ,3,Married,"4768,0",9282,7,,,12,,3,,1,"11,0",4,"2,0",1,,0,0,"4768,0",1979,1000000000$,,,False
24,Yes,travel_frequently,"381,0$",,9,3,,1,"1494,0",2,0,89,3,1, LABorAToRy TecHnicIan ,1,,,16998,2,,,11,"3,0",3,,0,,2,"2,0",0,,0,0,,1999,1000000000$,,,False
33,No,,"516,0$",,8,5,,1,"1515,0",4,0,69,3,2, HeALThCARE rEPRESEnTATIvE ,3,,"6388,0",22049,2,Y,,17,"3,0",1,,0,"14,0",6,"3,0",0,,0,0,"6388,0",1990,1000000000$,,,Yes
39,No,travel_rarely,"1089,0$",,6,3,,1,"1525,0",2,1,32,3,3, MAnuFActUring DIrEcToR ,2,Single,"8376,0",9150,4,Y,,18,,4,,0,"9,0",3,"3,0",2,,2,2,"8376,0",1984,1000000000$,,,False
42,No,,"1210,0$",,2,3,Medical,1,"1542,0",3,0,68,2,1, LAboRAtORy TEcHNIcian ,2,Married,"4841,0",24052,4,Y,,14,,2,,1,,3,,1,,0,0,"4841,0",1981,1000000000$,,,True
29,No,travel_rarely,"598,0$",,9,3,,1,"1558,0",3,0,91,4,1, ResEArch SCIENTiSt ,3,Married,,22376,6,,No,18,"3,0",1,,2,,2,"2,0",1,"0,0",0,0,,1994,1000000000$,,,0
35,No,travel_rarely,"992,0$",,1,3,,1,"1564,0",4,0,68,2,1, LABORAtoRY tEcHniCIAn ,1,,,21731,1,,No,19,"3,0",2,,0,,3,"3,0",3,,1,2,,1988,1000000000$,,,0
26,No,travel_rarely,"474,0$",,3,3,,1,"1581,0",1,1,89,3,1, rESEArcH scienTIST ,4,,,11133,1,Y,,21,"4,0",1,,0,"1,0",5,"3,0",1,,0,0,,1997,1000000000$,,,True
35,No,,"1349,0$",,7,2,Life Sciences,1,"1601,0",3,0,63,2,1, LAboRatORy TecHNicIaN ,4,,"2690,0",7713,1,,No,18,"3,0",4,,1,,5,"2,0",1,,0,1,"2690,0",1988,1000000000$,,,0
46,No,travel_rarely,"563,0$",,1,4,Life Sciences,1,"1602,0",4,0,56,4,4, MAnAgER ,1,,"17567,0",3156,1,Y,,15,"3,0",2,"80,0",0,"27,0",5,"1,0",26,,0,12,"17567,0",1977,1000000000$,,,0
18,Yes,travel_frequently,"544,0$", Sales ,3,2,Medical,1,"1624,0",2,1,70,3,1, SALEs REpRESentatIve ,4,Single,"1569,0",18420,1,,Yes,12,"3,0",3,"80,0",0,"0,0",2,"4,0",0,,0,0,"1569,0",2005,1000000000$, SALEs REpRESentatIve  -  Sales ,,True
29,No,,"991,0$",,5,3,,1,"1669,0",1,0,43,2,2, sAles exeCUTIvE ,2,Divorced,"4187,0",3356,1,,Yes,13,,2,,1,"10,0",3,"2,0",10,,0,9,"4187,0",1994,1000000000$,,,True
31,No,,"1112,0$",,5,4,Life Sciences,1,"1673,0",1,1,67,3,2, Sales exECutive ,4,,,22589,1,,No,11,"3,0",1,,2,"10,0",2,,10,,0,2,,1992,1000000000$,,,Yes
41,No,travel_rarely,"1206,0$",,23,2,,1,"1678,0",4,0,80,3,3, SaLES exECutIVE ,3,Single,,11591,3,,,16,"3,0",4,,0,"21,0",2,"3,0",2,,0,2,,1982,1000000000$,,,True
60,No,,nan$,,1,4,,1,"1697,0",3,0,92,1,3, heaLtHCAre rEprEsEntAtiVe ,4,Divorced,"10883,0",20467,3,,No,20,"4,0",3,,1,"19,0",2,"4,0",1,,0,0,"10883,0",1963,1000000000$,,,0
24,Yes,,"240,0$",,22,1,,1,"1714,0",4,0,58,1,1, humAN rESOURCes ,3,Married,,11585,1,,No,11,,3,,1,"1,0",2,"3,0",1,,0,0,,1999,1000000000$,,,Yes
40,No,travel_rarely,"369,0$",,8,2,Life Sciences,1,"1724,0",2,1,92,3,2, maNuFaCturInG dirECTOR ,1,,,5041,2,,Yes,16,"3,0",2,"80,0",1,"18,0",3,"3,0",1,,0,0,,1983,1000000000$,,,True
47,No,non-travel,"543,0$",,2,4,Marketing,1,"1731,0",3,0,87,3,2, sAles eXecutIVE ,2,,,3536,7,Y,No,11,"3,0",4,,1,"4,0",3,"1,0",1,,0,0,,1976,1000000000$,,,True
34,No,,"181,0$",,2,4,,1,"1755,0",4,0,97,4,1, ReSeaRch sCienTiSt ,4,Married,,5586,0,,Yes,14,"3,0",1,"80,0",3,"6,0",3,"3,0",5,,1,2,,1989,1000000000$,,,0
33,Yes,,"211,0$",,16,3,,1,"1758,0",1,1,74,3,3, SaLEs ExEcutive ,1,,,10092,2,,Yes,20,"4,0",3,"80,0",0,,2,"2,0",0,,0,0,,1990,1000000000$,,,True
31,Yes,travel_rarely,"1079,0$",,16,4,,1,"1761,0",1,0,70,3,3, SAlEs exeCUTIVe ,3,Married,,19002,2,,,13,"3,0",1,,3,,2,"3,0",1,,0,0,,1992,1000000000$,,,True
30,No,,"305,0$",,16,3,,1,"1763,0",3,0,58,4,2, HeALtHCare RepREseNTAtivE ,3,Married,"5294,0",9128,3,Y,No,16,"3,0",3,,1,"10,0",3,"3,0",7,,1,7,"5294,0",1993,1000000000$,,,False
38,No,travel_rarely,"833,0$",,18,3,Medical,1,"1766,0",2,0,60,1,2, HEALtHcAre rEPrESENtative ,4,Married,,24539,3,,,16,"3,0",3,,1,,2,"3,0",1,,1,0,,1985,1000000000$,,,1
22,Yes,travel_rarely,"1294,0$",,-45,1,Medical,1,"1783,0",3,1,79,3,1, lABORaTOrY teChniCIan ,1,,,15999,1,,Yes,17,"3,0",3,,0,"1,0",6,"3,0",1,,0,0,,2001,1000000000$,,,Yes
18,No,,"1431,0$",,14,3,,1,"1839,0",2,1,33,3,1, reSEARcH sciEntIST ,3,Single,,8018,1,,,16,"3,0",3,"80,0",0,"0,0",4,"1,0",0,,0,0,,2005,1000000000$,,,True
31,Yes,travel_rarely,"359,0$",,18,5,Human Resources,1,"1842,0",4,0,89,4,1, huMAn ReSouRcEs ,1,Married,"2956,0",21495,0,,No,17,"3,0",3,,0,"2,0",4,"3,0",1,,0,0,"2956,0",1992,1000000000$,,,True
36,No,travel_rarely,"430,0$",,2,4,,1,"1847,0",4,1,73,3,2, ReseaRch SCIenTIsT ,2,,,19573,4,Y,Yes,22,"4,0",4,,1,,2,"3,0",1,,0,0,,1987,1000000000$,,,Yes
32,No,travel_frequently,"1318,0$",,10,4,Marketing,1,"1853,0",4,0,79,3,2, SALES EXECuTIVE ,4,,"4648,0",26075,8,,,13,"3,0",3,,0,,2,"4,0",0,,0,0,"4648,0",1991,1000000000$,,,1
29,No,travel_rarely,"352,0$",,6,1,,1,"1865,0",4,0,87,2,1, HUmAN rEsOURCEs ,2,Married,"2804,0",15434,1,,No,11,"3,0",4,"80,0",0,,3,"3,0",1,,0,0,"2804,0",1994,1000000000$,,,Yes
28,No,travel_rarely,"1172,0$", Sales ,3,3,Medical,1,"1875,0",2,1,78,3,1, SaLes REPREseNtATive ,2,,"2856,0",3692,1,Y,No,19,"3,0",4,,1,"1,0",3,"3,0",1,,0,0,"2856,0",1995,1000000000$, SaLes REPREseNtATive  -  Sales ,,1
30,Yes,,"945,0$",,9,3,,1,"1876,0",2,0,89,3,1, Sales REpresenTATiVE ,4,,,16019,1,Y,,13,"3,0",3,"80,0",0,,3,"2,0",1,,0,0,,1993,1000000000$,,,False
26,No,,"482,0$",,1,2,Life Sciences,1,"1893,0",2,1,90,2,1, rEsEArCh sCIENtIsT ,3,,"2933,0",14908,1,Y,Yes,13,"3,0",3,,1,"1,0",3,"2,0",1,,1,0,"2933,0",1997,1000000000$,,,0
44,No,travel_rarely,"170,0$",,1,4,,1,"1903,0",2,0,78,4,2, heAlthcare rEPResENTatIvE ,1,,,9364,2,,,15,"3,0",4,,1,"10,0",5,"3,0",2,"0,0",2,2,,1979,1000000000$,,,True
29,Yes,travel_frequently,"746,0$", Sales ,24,3,Technical Degree,1,"1928,0",3,0,45,4,1, sales REPReSeNtAtIVe ,1,Single,"1091,0",10642,1,,No,17,"3,0",4,,0,"1,0",3,,1,,0,0,"1091,0",1994,1000000000$, sales REPReSeNtAtIVe  -  Sales ,,1
28,Yes,travel_rarely,"1475,0$",,13,2,Marketing,1,"1933,0",4,1,84,3,2, Sales exECUTIvE ,3,,,23352,3,Y,Yes,11,"3,0",4,,0,"6,0",0,"3,0",2,,2,2,,1995,1000000000$,,,Yes
56,No,travel_rarely,"1443,0$",,11,5,,1,"1935,0",4,1,89,2,2, SALEs eXEcutivE ,1,Married,,20328,4,,,16,"3,0",3,,1,,3,"3,0",0,,0,0,,1967,1000000000$,,,Yes
39,No,travel_rarely,"867,0$",,9,2,,1,"1936,0",1,0,87,3,2, MANuFACtUrinG DIreCtOr ,1,Married,"5151,0",12315,1,,No,25,"4,0",4,"80,0",1,"10,0",3,"3,0",10,,7,9,"5151,0",1984,1000000000$,,,True
58,No,,"605,0$",,21,3,,1,"1938,0",4,1,72,3,4, MAnAGeR ,4,,,11761,4,,Yes,13,"3,0",3,,1,,2,"2,0",1,,0,0,,1965,1000000000$,,,Yes
42,No,travel_rarely,"419,0$", Sales ,12,4,Marketing,1,"1943,0",2,0,77,3,2, sAles execUtIve ,4,Divorced,,2900,3,,,12,,3,,2,"14,0",4,"3,0",0,,0,0,,1981,1000000000$, sAles execUtIve  -  Sales ,,False
27,Yes,,"1337,0$",,22,3,,1,"1944,0",1,1,58,2,1, HuMAn RESOUrceS ,2,Married,"2863,0",19555,1,Y,No,12,"3,0",1,,0,,2,"3,0",1,,0,0,"2863,0",1996,1000000000$,,,False
38,No,travel_rarely,"1404,0$",,1,3,,1,"1961,0",1,0,59,2,1, SaLes RePreSentAtIvE ,1,Single,"2858,0",11473,4,,,14,"3,0",1,,0,"20,0",3,"2,0",1,,0,0,"2858,0",1985,1000000000$,,,1
32,No,,"1373,0$",,5,4,Life Sciences,1,"1966,0",4,0,56,2,2, MANuFacTUrinG DIrEctoR ,4,,,10138,8,,No,24,"4,0",2,,0,,1,"3,0",1,,0,0,,1991,1000000000$,,,True
31,No,,"1276,0$",,2,1,Medical,1,"1974,0",4,1,59,1,1, laBORatORY TeChnICIAN ,4,,"1129,0",17536,1,Y,,11,"3,0",3,,3,,4,"3,0",1,,0,0,"1129,0",1992,1000000000$,,,Yes
40,No,,"543,0$", Research & Development ,-44,4,,1,"2012,0",1,0,83,3,1, LABOrATORy tEChNiCIaN ,4,Married,,4060,8,,No,19,"3,0",3,,2,"8,0",3,"2,0",1,,0,0,,1983,1000000000$, LABOrATORy tEChNiCIaN  -  Research & Development ,,True
23,Yes,,"638,0$",,9,3,,1,"2023,0",4,0,33,3,1, SAles REprESeNTAtiVe ,1,Married,,26956,1,,No,19,"3,0",1,,1,,3,,1,,1,0,,2000,1000000000$,,,False
35,No,travel_rarely,"1146,0$",,26,4,Life Sciences,1,"2040,0",3,1,31,3,3, HUmAN REsOURcES ,4,Single,,16642,1,,Yes,16,"3,0",3,,0,,2,,9,,1,7,,1988,1000000000$,,,0
34,No,travel_rarely,"1440,0$",,7,2,Technical Degree,1,"1541,0",2,0,55,3,1, saLeS RePreseNTAtIve ,3,,"2308,0",4944,0,,Yes,25,"4,0",2,,1,"12,0",4,"3,0",11,,5,7,"2308,0",1989,1000000000$,,,1
28,No,non-travel,"1103,0$",,16,3,Medical,1,"1947,0",3,0,49,3,1, ReSearCH ScIEntISt ,3,Single,"2144,0",2122,1,,No,14,"3,0",3,,0,"5,0",3,"2,0",5,,1,4,"2144,0",1995,1000000000$,,,False
29,No,,"136,0$",,1,3,Life Sciences,1,"1954,0",1,0,89,3,2, HeALTHcare repREsEnTAtivE ,1,Married,"5373,0",6225,0,Y,No,12,"3,0",1,,1,"6,0",5,"2,0",5,,0,2,"5373,0",1994,1000000000$,,,0
38,No,,"119,0$",,3,3,Life Sciences,1,"307,0",1,0,76,3,3, SAleS EXeCuTive ,3,Divorced,,9647,0,Y,,12,"3,0",3,,2,,6,"2,0",16,,5,13,,1985,1000000000$,,,Yes
55,No,travel_rarely,"452,0$",,1,3,Medical,1,"374,0",4,0,81,3,5, MaNAger ,1,Single,"19045,0",18938,0,Y,,14,"3,0",3,,0,"37,0",2,"3,0",36,,4,13,"19045,0",1968,1000000000$,,,Yes
31,No,,"480,0$",,7,2,,1,"524,0",2,1,31,3,2, maNUFActUrInG dIreCTOr ,1,Married,"4306,0",4156,1,,No,12,"3,0",2,"80,0",1,"13,0",5,"1,0",13,,3,12,"4306,0",1992,1000000000$,,,Yes
50,No,travel_rarely,"1099,0$", Research & Development ,29,4,Life Sciences,1,"569,0",2,0,88,2,4, mANagER ,3,Married,"17046,0",9314,0,Y,No,15,"3,0",2,,1,"28,0",2,"3,0",27,,15,7,"17046,0",1973,1000000000$, mANagER  -  Research & Development ,,Yes
